"","id","accuracy","latitude","longitude","speed","time","average","max","created_at","seqNumber","min"
"1889",6599,6,52.53804578,13.42398539,5.61,1466935987000,876,1035,"2016-06-26T10:13:08.080Z",3196,554
"1890",6600,6,52.53804578,13.42398539,5.61,1466935987000,768,1027,"2016-06-26T10:13:08.086Z",3197,256
"1891",6601,6,52.53810788,13.42401163,6.42,1466935988000,1367,2133,"2016-06-26T10:13:10.474Z",3198,772
"1892",6602,6,52.53810788,13.42401163,6.42,1466935988000,485,611,"2016-06-26T10:13:10.482Z",3199,242
"1893",6603,6,52.53810788,13.42401163,6.42,1466935988000,1116,1823,"2016-06-26T10:13:10.489Z",3200,523
"1894",6604,6,52.53810788,13.42401163,6.42,1466935988000,1225,1831,"2016-06-26T10:13:10.502Z",3201,252
"1895",6605,6,52.53810788,13.42401163,6.42,1466935988000,1638,2423,"2016-06-26T10:13:10.510Z",3202,966
"1896",6606,6,52.53810788,13.42401163,6.42,1466935988000,1068,1243,"2016-06-26T10:13:10.522Z",3203,805
"1897",6607,6,52.53810788,13.42401163,6.42,1466935988000,584,927,"2016-06-26T10:13:10.532Z",3204,236
"1898",6608,6,52.53810788,13.42401163,6.42,1466935988000,996,1223,"2016-06-26T10:13:10.542Z",3205,631
"1899",6609,6,52.53810788,13.42401163,6.42,1466935988000,1427,1996,"2016-06-26T10:13:10.550Z",3206,568
"1900",6610,7,52.53815179,13.42404844,6.14,1466935989000,1663,2573,"2016-06-26T10:13:10.557Z",3207,513
"1901",6611,8,52.53821571,13.42406801,6.69,1466935990000,1182,1702,"2016-06-26T10:13:11.415Z",3208,868
"1902",6612,8,52.53821571,13.42406801,6.69,1466935990000,474,589,"2016-06-26T10:13:11.422Z",3209,344
"1903",6613,8,52.53821571,13.42406801,6.69,1466935990000,501,797,"2016-06-26T10:13:11.429Z",3210,350
"1904",6614,8,52.53821571,13.42406801,6.69,1466935990000,476,934,"2016-06-26T10:13:11.437Z",3211,254
"1905",6615,8,52.53821571,13.42406801,6.69,1466935990000,502,650,"2016-06-26T10:13:11.444Z",3212,370
"1906",6616,8,52.53821571,13.42406801,6.69,1466935990000,773,866,"2016-06-26T10:13:11.451Z",3213,519
"1907",6617,8,52.53821571,13.42406801,6.69,1466935990000,1137,2059,"2016-06-26T10:13:11.457Z",3214,538
"1908",6618,8,52.53821571,13.42406801,6.69,1466935990000,1344,1627,"2016-06-26T10:13:11.464Z",3215,632
"1909",6619,8,52.53821571,13.42406801,6.69,1466935990000,1124,1611,"2016-06-26T10:13:11.472Z",3216,672
"1910",6620,8,52.53821571,13.42406801,6.69,1466935990000,1268,2102,"2016-06-26T10:13:11.479Z",3217,831
"1911",6621,8,52.53827568,13.42410154,6.25,1466935991000,3771,5798,"2016-06-26T10:13:13.845Z",3218,1816
"1912",6622,8,52.53827568,13.42410154,6.25,1466935991000,1798,4118,"2016-06-26T10:13:13.853Z",3219,452
"1913",6623,8,52.53827568,13.42410154,6.25,1466935991000,942,1239,"2016-06-26T10:13:13.860Z",3220,676
"1914",6624,8,52.53827568,13.42410154,6.25,1466935991000,1047,1219,"2016-06-26T10:13:13.868Z",3221,797
"1915",6625,8,52.53827568,13.42410154,6.25,1466935991000,1585,2419,"2016-06-26T10:13:13.875Z",3222,897
"1916",6626,8,52.53827568,13.42410154,6.25,1466935991000,1438,2827,"2016-06-26T10:13:13.882Z",3223,789
"1917",6627,8,52.53827568,13.42410154,6.25,1466935991000,2464,2690,"2016-06-26T10:13:13.889Z",3224,2282
"1918",6628,8,52.53834368,13.42409916,5.43,1466935992000,1339,1878,"2016-06-26T10:13:13.895Z",3225,942
"1919",6629,8,52.53834368,13.42409916,5.43,1466935992000,767,1377,"2016-06-26T10:13:13.902Z",3226,393
"1920",6630,8,52.53834368,13.42409916,5.43,1466935992000,667,1043,"2016-06-26T10:13:13.909Z",3227,181
"1921",6631,11,52.53843988,13.42413806,4.57,1466935994000,956,1435,"2016-06-26T10:13:15.173Z",3228,435
"1922",6632,11,52.53843988,13.42413806,4.57,1466935994000,835,1137,"2016-06-26T10:13:15.180Z",3229,217
"1923",6633,11,52.53843988,13.42413806,4.57,1466935994000,947,1592,"2016-06-26T10:13:15.187Z",3230,417
"1924",6634,11,52.53843988,13.42413806,4.57,1466935994000,822,1306,"2016-06-26T10:13:15.193Z",3231,419
"1925",6635,11,52.53843988,13.42413806,4.57,1466935994000,726,836,"2016-06-26T10:13:15.200Z",3232,683
"1926",6636,11,52.53843988,13.42413806,4.57,1466935994000,832,1224,"2016-06-26T10:13:15.206Z",3233,415
"1927",6637,11,52.53843988,13.42413806,4.57,1466935994000,936,1090,"2016-06-26T10:13:15.213Z",3234,628
"1928",6638,11,52.53843988,13.42413806,4.57,1466935994000,917,1636,"2016-06-26T10:13:15.219Z",3235,415
"1929",6639,11,52.53843988,13.42413806,4.57,1466935994000,471,737,"2016-06-26T10:13:15.226Z",3236,236
"1930",6640,11,52.53843988,13.42413806,4.57,1466935994000,346,452,"2016-06-26T10:13:15.232Z",3237,252
"1931",6641,7,52.53848838,13.42413935,4.47,1466935995000,576,721,"2016-06-26T10:13:16.822Z",3238,305
"1932",6642,7,52.53848838,13.42413935,4.47,1466935995000,890,1258,"2016-06-26T10:13:16.833Z",3239,322
"1933",6643,7,52.53848838,13.42413935,4.47,1466935995000,851,1207,"2016-06-26T10:13:16.843Z",3240,428
"1934",6644,7,52.53848838,13.42413935,4.47,1466935995000,586,1012,"2016-06-26T10:13:16.849Z",3241,370
"1935",6645,7,52.53848838,13.42413935,4.47,1466935995000,596,899,"2016-06-26T10:13:16.856Z",3242,399
"1936",6646,7,52.53848838,13.42413935,4.47,1466935995000,547,899,"2016-06-26T10:13:16.863Z",3243,195
"1937",6647,7,52.53848838,13.42413935,4.47,1466935995000,763,891,"2016-06-26T10:13:16.869Z",3244,558
"1938",6648,7,52.53848838,13.42413935,4.47,1466935995000,646,805,"2016-06-26T10:13:16.876Z",3245,517
"1939",6649,7,52.53848838,13.42413935,4.47,1466935995000,689,762,"2016-06-26T10:13:16.882Z",3246,584
"1940",6650,7,52.53848838,13.42413935,4.47,1466935995000,388,662,"2016-06-26T10:13:16.889Z",3247,191
"1941",6651,8,52.53852568,13.42416411,4.47,1466935996000,422,597,"2016-06-26T10:13:18.398Z",3248,254
"1942",6652,8,52.53852568,13.42416411,4.47,1466935996000,751,1254,"2016-06-26T10:13:18.406Z",3249,419
"1943",6653,8,52.53852568,13.42416411,4.47,1466935996000,742,1478,"2016-06-26T10:13:18.413Z",3250,305
"1944",6654,8,52.53852568,13.42416411,4.47,1466935996000,378,450,"2016-06-26T10:13:18.420Z",3251,293
"1945",6655,8,52.53852568,13.42416411,4.47,1466935996000,469,730,"2016-06-26T10:13:18.426Z",3252,166
"1946",6656,7,52.53855787,13.42421636,5.11,1466935997000,427,595,"2016-06-26T10:13:18.434Z",3253,156
"1947",6657,7,52.53855787,13.42421636,5.11,1466935997000,455,595,"2016-06-26T10:13:18.441Z",3254,231
"1948",6658,7,52.53855787,13.42421636,5.11,1466935997000,413,666,"2016-06-26T10:13:18.448Z",3255,232
"1949",6659,7,52.53855787,13.42421636,5.11,1466935997000,355,499,"2016-06-26T10:13:18.455Z",3256,209
"1950",6660,7,52.53855787,13.42421636,5.11,1466935997000,481,593,"2016-06-26T10:13:18.461Z",3257,256
"1951",6661,7,52.53859997,13.42429426,3.91,1466935998000,439,636,"2016-06-26T10:13:20.403Z",3258,303
"1952",6662,7,52.53859997,13.42429426,3.91,1466935998000,448,785,"2016-06-26T10:13:20.410Z",3259,299
"1953",6663,7,52.53859997,13.42429426,3.91,1466935998000,583,693,"2016-06-26T10:13:20.417Z",3260,472
"1954",6664,7,52.53859997,13.42429426,3.91,1466935998000,708,1745,"2016-06-26T10:13:20.424Z",3261,299
"1955",6665,7,52.53859997,13.42429426,3.91,1466935998000,576,744,"2016-06-26T10:13:20.431Z",3262,513
"1956",6666,7,52.53859997,13.42429426,3.91,1466935998000,761,1275,"2016-06-26T10:13:20.439Z",3263,176
"1957",6667,7,52.53859997,13.42429426,3.91,1466935998000,477,744,"2016-06-26T10:13:20.446Z",3264,242
"1958",6668,7,52.5386215,13.42434356,3.1,1466935999000,470,639,"2016-06-26T10:13:20.453Z",3265,315
"1959",6669,7,52.5386215,13.42434356,3.1,1466935999000,571,678,"2016-06-26T10:13:20.460Z",3266,472
"1960",6670,7,52.5386215,13.42434356,3.1,1466935999000,735,1106,"2016-06-26T10:13:20.466Z",3267,456
"1961",6671,8,52.53863538,13.42437688,2.88,1.466936e+12,476,746,"2016-06-26T10:13:22.603Z",3268,297
"1962",6672,8,52.53863538,13.42437688,2.88,1.466936e+12,319,554,"2016-06-26T10:13:22.611Z",3269,232
"1963",6673,8,52.53863538,13.42437688,2.88,1.466936e+12,358,497,"2016-06-26T10:13:22.618Z",3270,219
"1964",6674,8,52.53863538,13.42437688,2.88,1.466936e+12,643,856,"2016-06-26T10:13:22.625Z",3271,468
"1965",6675,8,52.53863538,13.42437688,2.88,1.466936e+12,648,1231,"2016-06-26T10:13:22.632Z",3272,275
"1966",6676,8,52.53863538,13.42437688,2.88,1.466936e+12,518,660,"2016-06-26T10:13:22.639Z",3273,340
"1967",6677,8,52.53863538,13.42437688,2.88,1.466936e+12,415,529,"2016-06-26T10:13:22.645Z",3274,319
"1968",6678,8,52.53863538,13.42437688,2.88,1.466936e+12,490,682,"2016-06-26T10:13:22.655Z",3275,388
"1969",6679,8,52.53868979,13.42440375,3.99,1466936001000,2005,4444,"2016-06-26T10:13:22.661Z",3276,530
"1970",6680,8,52.53868979,13.42440375,3.99,1466936001000,1991,6346,"2016-06-26T10:13:22.668Z",3277,693
"1971",6681,9,52.5387306,13.42443065,3.68,1466936002000,1207,2330,"2016-06-26T10:13:23.822Z",3278,384
"1972",6682,9,52.5387306,13.42443065,3.68,1466936002000,322,529,"2016-06-26T10:13:23.829Z",3279,168
"1973",6683,9,52.5387306,13.42443065,3.68,1466936002000,265,415,"2016-06-26T10:13:23.836Z",3280,97
"1974",6684,9,52.5387306,13.42443065,3.68,1466936002000,373,584,"2016-06-26T10:13:23.844Z",3281,180
"1975",6685,9,52.5387306,13.42443065,3.68,1466936002000,291,450,"2016-06-26T10:13:23.852Z",3282,101
"1976",6686,9,52.5387306,13.42443065,3.68,1466936002000,239,435,"2016-06-26T10:13:23.858Z",3283,58
"1977",6687,9,52.5387306,13.42443065,3.68,1466936002000,252,291,"2016-06-26T10:13:23.865Z",3284,134
"1978",6688,9,52.5387306,13.42443065,3.68,1466936002000,255,373,"2016-06-26T10:13:23.873Z",3285,152
"1979",6689,9,52.5387306,13.42443065,3.68,1466936002000,216,278,"2016-06-26T10:13:23.880Z",3286,189
"1980",6690,9,52.5387306,13.42443065,3.68,1466936002000,219,291,"2016-06-26T10:13:23.887Z",3287,173
"1981",6691,10,52.53873366,13.42439583,2.28,1466936003000,180,266,"2016-06-26T10:13:25.404Z",3288,87
"1982",6692,10,52.53873366,13.42439583,2.28,1466936003000,228,356,"2016-06-26T10:13:25.412Z",3289,66
"1983",6693,10,52.53873366,13.42439583,2.28,1466936003000,196,262,"2016-06-26T10:13:25.419Z",3290,83
"1984",6694,10,52.53873366,13.42439583,2.28,1466936003000,245,372,"2016-06-26T10:13:25.426Z",3291,93
"1985",6695,10,52.53873366,13.42439583,2.28,1466936003000,1550,2843,"2016-06-26T10:13:25.433Z",3292,411
"1986",6696,10,52.53873366,13.42439583,2.28,1466936003000,451,817,"2016-06-26T10:13:25.440Z",3293,172
"1987",6697,10,52.53876025,13.42434148,2.61,1466936004000,1018,1678,"2016-06-26T10:13:25.448Z",3294,215
"1988",6698,10,52.53876025,13.42434148,2.61,1466936004000,459,1067,"2016-06-26T10:13:25.456Z",3295,50
"1989",6699,10,52.53876025,13.42434148,2.61,1466936004000,304,439,"2016-06-26T10:13:25.463Z",3296,75
"1990",6700,10,52.53876025,13.42434148,2.61,1466936004000,279,373,"2016-06-26T10:13:25.470Z",3297,240
"1991",6701,10,52.53875576,13.42430357,1.85,1466936005000,1592,2710,"2016-06-26T10:13:27.189Z",3298,326
"1992",6702,10,52.53875576,13.42430357,1.85,1466936005000,361,832,"2016-06-26T10:13:27.200Z",3299,156
"1993",6703,10,52.53875576,13.42430357,1.85,1466936005000,1088,2741,"2016-06-26T10:13:27.208Z",3300,326
"1994",6704,10,52.53875576,13.42430357,1.85,1466936005000,844,1592,"2016-06-26T10:13:27.216Z",3301,315
"1995",6705,10,52.53875576,13.42430357,1.85,1466936005000,481,788,"2016-06-26T10:13:27.223Z",3302,362
"1996",6706,10,52.53875576,13.42430357,1.85,1466936005000,575,1196,"2016-06-26T10:13:27.230Z",3303,164
"1997",6707,10,52.53875576,13.42430357,1.85,1466936005000,191,289,"2016-06-26T10:13:27.236Z",3304,119
"1998",6708,11,52.53875368,13.42428782,1.26,1466936006000,339,952,"2016-06-26T10:13:27.243Z",3305,42
"1999",6709,11,52.53875368,13.42428782,1.26,1466936006000,414,1094,"2016-06-26T10:13:27.250Z",3306,82
"2000",6710,11,52.53875368,13.42428782,1.26,1466936006000,963,1258,"2016-06-26T10:13:27.258Z",3307,646
"2001",6711,11,52.53878136,13.42422088,2.13,1466936007000,125,274,"2016-06-26T10:13:29.146Z",3308,44
"2002",6712,11,52.53878136,13.42422088,2.13,1466936007000,489,1125,"2016-06-26T10:13:29.153Z",3309,62
"2003",6713,11,52.53878136,13.42422088,2.13,1466936007000,653,925,"2016-06-26T10:13:29.160Z",3310,217
"2004",6714,11,52.53878136,13.42422088,2.13,1466936007000,379,625,"2016-06-26T10:13:29.167Z",3311,133
"2005",6715,11,52.53878136,13.42422088,2.13,1466936007000,781,1733,"2016-06-26T10:13:29.174Z",3312,238
"2006",6716,11,52.53878136,13.42422088,2.13,1466936007000,511,703,"2016-06-26T10:13:29.181Z",3313,303
"2007",6717,11,52.53878136,13.42422088,2.13,1466936007000,217,289,"2016-06-26T10:13:29.190Z",3314,138
"2008",6718,11,52.53878136,13.42422088,2.13,1466936007000,1035,1541,"2016-06-26T10:13:29.196Z",3315,236
"2009",6719,11,52.53879524,13.42417943,2.13,1466936008000,335,632,"2016-06-26T10:13:29.203Z",3316,184
"2010",6720,11,52.53879524,13.42417943,2.13,1466936008000,226,388,"2016-06-26T10:13:29.210Z",3317,119
"2011",6721,10,52.53880978,13.42413704,2.2,1466936009000,467,780,"2016-06-26T10:13:31.016Z",3318,156
"2012",6722,10,52.53880978,13.42413704,2.2,1466936009000,1639,4365,"2016-06-26T10:13:31.024Z",3319,652
"2013",6723,10,52.53880978,13.42413704,2.2,1466936009000,899,2188,"2016-06-26T10:13:31.031Z",3320,360
"2014",6724,10,52.53880978,13.42413704,2.2,1466936009000,1464,3777,"2016-06-26T10:13:31.038Z",3321,640
"2015",6725,10,52.53880978,13.42413704,2.2,1466936009000,859,1505,"2016-06-26T10:13:31.045Z",3322,499
"2016",6726,10,52.53880978,13.42413704,2.2,1466936009000,477,678,"2016-06-26T10:13:31.052Z",3323,221
"2017",6727,10,52.53880978,13.42413704,2.2,1466936009000,156,207,"2016-06-26T10:13:31.060Z",3324,125
"2018",6728,10,52.53880978,13.42413704,2.2,1466936009000,284,372,"2016-06-26T10:13:31.067Z",3325,122
"2019",6729,10,52.53880978,13.42413704,2.2,1466936009000,103,150,"2016-06-26T10:13:31.075Z",3326,70
"2020",6730,10,52.53880978,13.42413704,2.2,1466936009000,201,340,"2016-06-26T10:13:31.083Z",3327,87
"2021",6731,9,52.53883189,13.42405512,3.09,1466936011000,192,217,"2016-06-26T10:13:33.285Z",3328,115
"2022",6732,9,52.53883189,13.42405512,3.09,1466936011000,160,232,"2016-06-26T10:13:33.296Z",3329,113
"2023",6733,9,52.53883189,13.42405512,3.09,1466936011000,135,232,"2016-06-26T10:13:33.303Z",3330,54
"2024",6734,9,52.53883189,13.42405512,3.09,1466936011000,648,1176,"2016-06-26T10:13:33.310Z",3331,97
"2025",6735,9,52.53883189,13.42405512,3.09,1466936011000,325,486,"2016-06-26T10:13:33.317Z",3332,270
"2026",6736,9,52.53883189,13.42405512,3.09,1466936011000,807,1427,"2016-06-26T10:13:33.325Z",3333,439
"2027",6737,9,52.53883189,13.42405512,3.09,1466936011000,608,1098,"2016-06-26T10:13:33.332Z",3334,384
"2028",6738,9,52.53883189,13.42405512,3.09,1466936011000,403,491,"2016-06-26T10:13:33.339Z",3335,368
"2029",6739,9,52.53883189,13.42405512,3.09,1466936011000,447,670,"2016-06-26T10:13:33.346Z",3336,248
"2030",6740,9,52.53883189,13.42405512,3.09,1466936011000,362,464,"2016-06-26T10:13:33.353Z",3337,307
"2031",6741,7,52.53884531,13.42396746,2.78,1466936013000,394,454,"2016-06-26T10:13:36.353Z",3338,268
"2032",6742,7,52.53884531,13.42396746,2.78,1466936013000,424,843,"2016-06-26T10:13:36.360Z",3339,199
"2033",6743,7,52.53884531,13.42396746,2.78,1466936013000,258,405,"2016-06-26T10:13:36.367Z",3340,97
"2034",6744,7,52.53884531,13.42396746,2.78,1466936013000,424,558,"2016-06-26T10:13:36.374Z",3341,227
"2035",6745,7,52.53884531,13.42396746,2.78,1466936013000,296,487,"2016-06-26T10:13:36.380Z",3342,221
"2036",6746,7,52.53884531,13.42396746,2.78,1466936013000,380,470,"2016-06-26T10:13:36.387Z",3343,262
"2037",6747,7,52.53884531,13.42396746,2.78,1466936013000,405,617,"2016-06-26T10:13:36.394Z",3344,215
"2038",6748,7,52.53884531,13.42396746,2.78,1466936013000,435,623,"2016-06-26T10:13:36.406Z",3345,309
"2039",6749,7,52.53884531,13.42396746,2.78,1466936013000,428,544,"2016-06-26T10:13:36.417Z",3346,217
"2040",6750,7,52.53884531,13.42396746,2.78,1466936013000,462,632,"2016-06-26T10:13:36.424Z",3347,334
"2041",6751,9,52.53856175,13.42373607,4.71,1466936022000,633,846,"2016-06-26T10:13:43.652Z",3348,350
"2042",6752,9,52.53856175,13.42373607,4.71,1466936022000,476,574,"2016-06-26T10:13:43.662Z",3349,333
"2043",6753,9,52.53856175,13.42373607,4.71,1466936022000,771,1129,"2016-06-26T10:13:43.670Z",3350,384
"2044",6754,9,52.53856175,13.42373607,4.71,1466936022000,1013,1141,"2016-06-26T10:13:43.677Z",3351,756
"2045",6755,9,52.53856175,13.42373607,4.71,1466936022000,1145,1635,"2016-06-26T10:13:43.684Z",3352,827
"2046",6756,9,52.53856175,13.42373607,4.71,1466936022000,724,992,"2016-06-26T10:13:43.691Z",3353,295
"2047",6757,9,52.53856175,13.42373607,4.71,1466936022000,539,1020,"2016-06-26T10:13:43.701Z",3354,311
"2048",6758,9,52.53856175,13.42373607,4.71,1466936022000,456,636,"2016-06-26T10:13:43.709Z",3355,368
"2049",6759,9,52.53856175,13.42373607,4.71,1466936022000,697,1278,"2016-06-26T10:13:43.717Z",3356,436
"2050",6760,9,52.53856175,13.42373607,4.71,1466936022000,389,548,"2016-06-26T10:13:43.725Z",3357,258
"2051",6761,8,52.53845896,13.42360291,5.27,1466936023000,743,976,"2016-06-26T10:13:45.865Z",3358,503
"2052",6762,8,52.53845896,13.42360291,5.27,1466936023000,475,750,"2016-06-26T10:13:45.877Z",3359,291
"2053",6763,8,52.53845896,13.42360291,5.27,1466936023000,999,1177,"2016-06-26T10:13:45.886Z",3360,534
"2054",6764,8,52.53845896,13.42360291,5.27,1466936023000,625,746,"2016-06-26T10:13:45.916Z",3361,391
"2055",6765,8,52.53845896,13.42360291,5.27,1466936023000,805,1513,"2016-06-26T10:13:45.930Z",3362,381
"2056",6766,8,52.53845896,13.42360291,5.27,1466936023000,768,1070,"2016-06-26T10:13:45.954Z",3363,548
"2057",6767,8,52.53845896,13.42360291,5.27,1466936023000,563,781,"2016-06-26T10:13:45.974Z",3364,244
"2058",6768,8,52.53845896,13.42360291,5.27,1466936023000,461,938,"2016-06-26T10:13:46.010Z",3365,260
"2059",6769,8,52.53845896,13.42360291,5.27,1466936023000,436,542,"2016-06-26T10:13:46.034Z",3366,173
"2060",6770,8,52.53845896,13.42360291,5.27,1466936023000,470,703,"2016-06-26T10:13:46.055Z",3367,317
"2061",6771,8,52.53828312,13.42339273,5.88,1466936026000,657,1082,"2016-06-26T10:13:46.894Z",3368,419
"2062",6772,8,52.53828312,13.42339273,5.88,1466936026000,506,772,"2016-06-26T10:13:46.901Z",3369,317
"2063",6773,8,52.53828312,13.42339273,5.88,1466936026000,828,1164,"2016-06-26T10:13:46.909Z",3370,505
"2064",6774,8,52.53828312,13.42339273,5.88,1466936026000,555,887,"2016-06-26T10:13:46.917Z",3371,223
"2065",6775,8,52.53828312,13.42339273,5.88,1466936026000,638,750,"2016-06-26T10:13:46.926Z",3372,373
"2066",6776,8,52.53828312,13.42339273,5.88,1466936026000,939,1385,"2016-06-26T10:13:46.934Z",3373,646
"2067",6777,8,52.53828312,13.42339273,5.88,1466936026000,631,895,"2016-06-26T10:13:46.946Z",3374,499
"2068",6778,8,52.53828312,13.42339273,5.88,1466936026000,485,848,"2016-06-26T10:13:46.954Z",3375,282
"2069",6779,8,52.53828312,13.42339273,5.88,1466936026000,483,792,"2016-06-26T10:13:46.966Z",3376,228
"2070",6780,8,52.53828312,13.42339273,5.88,1466936026000,773,1435,"2016-06-26T10:13:46.976Z",3377,507
"2071",6781,9,52.53821008,13.42333189,6.04,1466936027000,649,792,"2016-06-26T10:13:48.276Z",3378,456
"2072",6782,9,52.53821008,13.42333189,6.04,1466936027000,696,858,"2016-06-26T10:13:48.286Z",3379,221
"2073",6783,9,52.53821008,13.42333189,6.04,1466936027000,435,664,"2016-06-26T10:13:48.296Z",3380,240
"2074",6784,9,52.53821008,13.42333189,6.04,1466936027000,649,895,"2016-06-26T10:13:48.305Z",3381,505
"2075",6785,9,52.53821008,13.42333189,6.04,1466936027000,655,1184,"2016-06-26T10:13:48.335Z",3382,317
"2076",6786,9,52.53821008,13.42333189,6.04,1466936027000,1160,1372,"2016-06-26T10:13:48.345Z",3383,946
"2077",6787,9,52.53821008,13.42333189,6.04,1466936027000,1024,1556,"2016-06-26T10:13:48.355Z",3384,515
"2078",6788,9,52.53821008,13.42333189,6.04,1466936027000,1238,1804,"2016-06-26T10:13:48.363Z",3385,687
"2079",6789,9,52.53821008,13.42333189,6.04,1466936027000,773,1678,"2016-06-26T10:13:48.370Z",3386,346
"2080",6790,9,52.53821008,13.42333189,6.04,1466936027000,529,666,"2016-06-26T10:13:48.378Z",3387,305
"2081",6791,9,52.53817266,13.42328893,5.89,1466936028000,1158,1729,"2016-06-26T10:13:49.086Z",3388,741
"2082",6792,9,52.53817266,13.42328893,5.89,1466936028000,810,1282,"2016-06-26T10:13:49.094Z",3389,534
"2083",6793,9,52.53817266,13.42328893,5.89,1466936028000,732,1043,"2016-06-26T10:13:49.101Z",3390,595
"2084",6794,9,52.53817266,13.42328893,5.89,1466936028000,1166,1984,"2016-06-26T10:13:49.107Z",3391,330
"2085",6795,9,52.53817266,13.42328893,5.89,1466936028000,888,1161,"2016-06-26T10:13:49.114Z",3392,593
"2086",6796,9,52.53817266,13.42328893,5.89,1466936028000,778,958,"2016-06-26T10:13:49.121Z",3393,497
"2087",6797,9,52.53817266,13.42328893,5.89,1466936028000,733,984,"2016-06-26T10:13:49.128Z",3394,399
"2088",6798,9,52.53817266,13.42328893,5.89,1466936028000,741,933,"2016-06-26T10:13:49.135Z",3395,262
"2089",6799,9,52.53817266,13.42328893,5.89,1466936028000,685,988,"2016-06-26T10:13:49.142Z",3396,554
"2090",6800,9,52.53817266,13.42328893,5.89,1466936028000,614,695,"2016-06-26T10:13:49.150Z",3397,509
"2091",6801,9,52.53811538,13.42324433,5.45,1466936029000,333,548,"2016-06-26T10:13:49.958Z",3398,99
"2092",6802,9,52.53811538,13.42324433,5.45,1466936029000,707,925,"2016-06-26T10:13:49.966Z",3399,346
"2093",6803,9,52.53811538,13.42324433,5.45,1466936029000,679,1443,"2016-06-26T10:13:49.973Z",3400,140
"2094",6804,9,52.53811538,13.42324433,5.45,1466936029000,560,705,"2016-06-26T10:13:49.980Z",3401,415
"2095",6805,9,52.53811538,13.42324433,5.45,1466936029000,841,1019,"2016-06-26T10:13:49.987Z",3402,452
"2096",6806,9,52.53811538,13.42324433,5.45,1466936029000,942,1353,"2016-06-26T10:13:49.993Z",3403,725
"2097",6807,9,52.53811538,13.42324433,5.45,1466936029000,812,1352,"2016-06-26T10:13:50.000Z",3404,219
"2098",6808,9,52.53811538,13.42324433,5.45,1466936029000,888,1498,"2016-06-26T10:13:50.011Z",3405,170
"2099",6809,9,52.53811538,13.42324433,5.45,1466936029000,926,1270,"2016-06-26T10:13:50.018Z",3406,654
"2100",6810,9,52.53811538,13.42324433,5.45,1466936029000,708,1494,"2016-06-26T10:13:50.024Z",3407,325
"2101",6811,9,52.53807659,13.42320465,5.31,1466936030000,635,821,"2016-06-26T10:13:50.988Z",3408,368
"2102",6812,9,52.53807659,13.42320465,5.31,1466936030000,1015,1254,"2016-06-26T10:13:50.996Z",3409,631
"2103",6813,9,52.53807659,13.42320465,5.31,1466936030000,901,1487,"2016-06-26T10:13:51.003Z",3410,405
"2104",6814,9,52.53807659,13.42320465,5.31,1466936030000,981,1454,"2016-06-26T10:13:51.010Z",3411,699
"2105",6815,9,52.53807659,13.42320465,5.31,1466936030000,665,772,"2016-06-26T10:13:51.017Z",3412,395
"2106",6816,9,52.53807659,13.42320465,5.31,1466936030000,964,1639,"2016-06-26T10:13:51.024Z",3413,658
"2107",6817,9,52.53807659,13.42320465,5.31,1466936030000,977,2008,"2016-06-26T10:13:51.031Z",3414,246
"2108",6818,9,52.53807659,13.42320465,5.31,1466936030000,1340,2074,"2016-06-26T10:13:51.038Z",3415,723
"2109",6819,9,52.53807659,13.42320465,5.31,1466936030000,824,1164,"2016-06-26T10:13:51.045Z",3416,431
"2110",6820,9,52.53807659,13.42320465,5.31,1466936030000,602,784,"2016-06-26T10:13:51.052Z",3417,509
"2111",6821,8,52.53802056,13.42320098,5.42,1466936031000,1231,1816,"2016-06-26T10:13:52.994Z",3418,370
"2112",6822,8,52.53802056,13.42320098,5.42,1466936031000,788,1325,"2016-06-26T10:13:53.003Z",3419,268
"2113",6823,8,52.53802056,13.42320098,5.42,1466936031000,772,1043,"2016-06-26T10:13:53.010Z",3420,219
"2114",6824,8,52.53802056,13.42320098,5.42,1466936031000,649,984,"2016-06-26T10:13:53.018Z",3421,333
"2115",6825,8,52.53802056,13.42320098,5.42,1466936031000,836,1172,"2016-06-26T10:13:53.025Z",3422,509
"2116",6826,8,52.53802056,13.42320098,5.42,1466936031000,615,852,"2016-06-26T10:13:53.036Z",3423,313
"2117",6827,8,52.53802056,13.42320098,5.42,1466936031000,721,917,"2016-06-26T10:13:53.043Z",3424,581
"2118",6828,8,52.53802056,13.42320098,5.42,1466936031000,575,937,"2016-06-26T10:13:53.051Z",3425,330
"2119",6829,8,52.53802056,13.42320098,5.42,1466936031000,643,805,"2016-06-26T10:13:53.058Z",3426,423
"2120",6830,8,52.53802056,13.42320098,5.42,1466936031000,536,793,"2016-06-26T10:13:53.065Z",3427,301
"2121",6831,7,52.53790424,13.42309876,6.16,1466936033000,496,711,"2016-06-26T10:13:53.948Z",3428,217
"2122",6832,7,52.53790424,13.42309876,6.16,1466936033000,696,1031,"2016-06-26T10:13:53.956Z",3429,411
"2123",6833,7,52.53790424,13.42309876,6.16,1466936033000,388,585,"2016-06-26T10:13:53.963Z",3430,303
"2124",6834,7,52.53790424,13.42309876,6.16,1466936033000,436,615,"2016-06-26T10:13:53.971Z",3431,177
"2125",6835,7,52.53790424,13.42309876,6.16,1466936033000,428,509,"2016-06-26T10:13:53.978Z",3432,275
